ID_OREGANO:11605	HPO	UMLS	MSH	SNOMEDCT_US	MEDDRA	FYLER	NCIT	COHD	EFO	ICD10	ICD9	ICD-10	EPCC	DOID	MONDO	ICD-O	MP	MPATH	PMID	ORPHA	SNOMED_CT	ICD-9
PHENOTYPE:8782	HP:0012395	C0018621	D006255	21719001;300910009;367498001;444316004																		
PHENOTYPE:8783	HP:0012396	C0005416	D001657	197432008																		
PHENOTYPE:8784	HP:0012397	C0155733		81817003																		
PHENOTYPE:8785	HP:0012398	C0085649		271809000;82014009																		
PHENOTYPE:8786	HP:0012399	C0011127	D003668	399912005;420226006																		
PHENOTYPE:8787	HP:0012400	C4022916																				
PHENOTYPE:8788	HP:0012401	C4020902																				
PHENOTYPE:8789	HP:0012402	C4022915																				
PHENOTYPE:8790	HP:0012403	C4022914																				
PHENOTYPE:8791	HP:0012404	C4022913																				
PHENOTYPE:8792	HP:0012405	C2673444																				
PHENOTYPE:8793	HP:0012406	C4021090																				
PHENOTYPE:8794	HP:0012407	C0231698	D020233	22090007																		
PHENOTYPE:8795	HP:0012408	C0403477		236447005																		
PHENOTYPE:8796	HP:0012409	C0403476		236446001																		
PHENOTYPE:8797	HP:0012410	C0034902	D012010	50715003																		
PHENOTYPE:8798	HP:0012411	C0342541		237815000																		
PHENOTYPE:8799	HP:0012412	C0342546		103021001																		
PHENOTYPE:8800	HP:0012413	C0020186;C1444627;C4022912	D013590	410500004;86443005																		
PHENOTYPE:8801	HP:0012414	C4022911																				
PHENOTYPE:8802	HP:0012415	C0476337		312391003																		
PHENOTYPE:8803	HP:0012416	C0020440	D006935	29596007																		
PHENOTYPE:8804	HP:0012417	C0085383	D016857	61031008																		
PHENOTYPE:8805	HP:0012418	C0700292	D000860	389087006																		
PHENOTYPE:8806	HP:0012419	C4022910																				
PHENOTYPE:8807	HP:0012420	C0426209		168092006;249135009																		
PHENOTYPE:8808	HP:0012421	C0577242		300519001																		
PHENOTYPE:8809	HP:0012422	C4020728;C4021089																				
PHENOTYPE:8810	HP:0012423	C1257861	D003248																			
PHENOTYPE:8811	HP:0012424	C0008513	D002825	46627006																		
PHENOTYPE:8812	HP:0012425	C0267491;C0333302		235766003;38084005;46040000																		
PHENOTYPE:8813	HP:0012426	C0029128	D015594	33629003																		
PHENOTYPE:8814	HP:0012427	C4022909																				
PHENOTYPE:8815	HP:0012428	C4021088																				
PHENOTYPE:8816	HP:0012429	C4021844																				
PHENOTYPE:8817	HP:0012430	C4020727;C4022908																				
PHENOTYPE:8818	HP:0012431	C4022907																				
PHENOTYPE:8819	HP:0012432	C0518656																				
PHENOTYPE:8820	HP:0012433	C4020726;C4021087																				
PHENOTYPE:8821	HP:0012434	C4022906																				
PHENOTYPE:8822	HP:0012435	C4022905																				
PHENOTYPE:8823	HP:0012436	C4020724;C4020725																				
PHENOTYPE:8824	HP:0012437	C4022904																				
PHENOTYPE:8825	HP:0012438	C4022903																				
PHENOTYPE:8826	HP:0012439	C4022902																				
PHENOTYPE:8827	HP:0012440	C4021086																				
PHENOTYPE:8828	HP:0012441	C0878588;C4048750	D046628	430887001																		
PHENOTYPE:8829	HP:0012442	C1449631	D001657																			
PHENOTYPE:8830	HP:0012443	C4021085																				
PHENOTYPE:8831	HP:0012444	C0154671;C0235946		278849000;418143002;52522001																		
PHENOTYPE:8832	HP:0012446	C2751584;C4022901	C567791	711403001																		
PHENOTYPE:8833	HP:0012447	C1857704																				
PHENOTYPE:8834	HP:0012448	C1277241		135810007																		
PHENOTYPE:8835	HP:0012449	C4022900																				
PHENOTYPE:8836	HP:0012450	C0401149		236069009																		
PHENOTYPE:8837	HP:0012451	C0401148		197119006																		
PHENOTYPE:8838	HP:0012452	C0035258	D012148	32914008																		
PHENOTYPE:8839	HP:0012453	C4020723;C4022899																				
PHENOTYPE:8840	HP:0012454	C4020722;C4022898																				
PHENOTYPE:8841	HP:0012456	C4022896																				
PHENOTYPE:8842	HP:0012457	C4022895																				
PHENOTYPE:8843	HP:0012458	C4022894																				
PHENOTYPE:8844	HP:0012459	C0752150	D051270	122711000119109																		
PHENOTYPE:8845	HP:0012460	C4022893																				
PHENOTYPE:8846	HP:0012461	C0004659	D001437	61373006																		
PHENOTYPE:8847	HP:0012462	C1860972	C537682																			
PHENOTYPE:8848	HP:0012463	C4022892																				
PHENOTYPE:8849	HP:0012464	C0919785																				
PHENOTYPE:8850	HP:0012465	C4022891																				
PHENOTYPE:8851	HP:0012466	C0268048		8764008																		
PHENOTYPE:8852	HP:0012467	C0268047		70644008																		
PHENOTYPE:8853	HP:0012468	C1735903																				
PHENOTYPE:8854	HP:0012469	C3887898																				
PHENOTYPE:8855	HP:0012470	C0423128;C4020721		63342001																		
PHENOTYPE:8856	HP:0012471	C1836543																				
PHENOTYPE:8857	HP:0012472	C3550430																				
PHENOTYPE:8858	HP:0012473	C0241423;C0426494		249382006;50805004																		
PHENOTYPE:8859	HP:0012474	C0265101		266254007;69798007																		
PHENOTYPE:8860	HP:0012475	C0398711		234556002																		
PHENOTYPE:8861	HP:0012476	C4022890																				
PHENOTYPE:8862	HP:0012477	C4022889																				
PHENOTYPE:8863	HP:0012478	C0575010;C0685924;C2931375	C536957	298231004;50603008;91866004																		
PHENOTYPE:8864	HP:0012479	C0575154;C4280313;C4280314;C4280315		298377005																		
PHENOTYPE:8865	HP:0012480	C4022888																				
PHENOTYPE:8866	HP:0012481	C1956261	D020787																			
PHENOTYPE:8867	HP:0012482	C4022887																				
PHENOTYPE:8868	HP:0012483	C4022886																				
PHENOTYPE:8869	HP:0012484	C4022885																				
PHENOTYPE:8870	HP:0012485	C4021840																				
PHENOTYPE:8871	HP:0012486	C0026975	D009187	41370002																		
PHENOTYPE:8872	HP:0012487	C4022884																				
PHENOTYPE:8873	HP:0012488	C4022883																				
PHENOTYPE:8874	HP:0012489	C4022882																				
PHENOTYPE:8875	HP:0012490	C0030326	D015434	22125009																		
PHENOTYPE:8876	HP:0012491	C4022881																				
PHENOTYPE:8877	HP:0012492	C1504438																				
PHENOTYPE:8878	HP:0012493	C1504568		21290001000004104																		
PHENOTYPE:8879	HP:0012494	C1504567																				
PHENOTYPE:8880	HP:0012495	C1504569																				
PHENOTYPE:8881	HP:0012496	C4022880																				
PHENOTYPE:8882	HP:0012497	C4022879																				
PHENOTYPE:8883	HP:0012498	C0405124	D053589	302929008																		
PHENOTYPE:8884	HP:0012499	C4022878																				
PHENOTYPE:8885	HP:0012500	C4022877																				
PHENOTYPE:8886	HP:0012501	C4022876																				
PHENOTYPE:8887	HP:0012502	C4022875																				
PHENOTYPE:8888	HP:0012503	C0032002	D010900	399244003																		
PHENOTYPE:8889	HP:0012504	C4022874																				
PHENOTYPE:8890	HP:0012505	C0342422		237718009																		
PHENOTYPE:8891	HP:0012506	C4022873																				
PHENOTYPE:8892	HP:0012507	C1839030																				
PHENOTYPE:8893	HP:0012508	C0271185	D014786	42134006																		
PHENOTYPE:8894	HP:0012509	C4022872																				
PHENOTYPE:8895	HP:0012510	C4022871																				
PHENOTYPE:8896	HP:0012511	C0344299		247220006																		
PHENOTYPE:8897	HP:0012512	C4022870																				
PHENOTYPE:8898	HP:0012513	C0239377		102556003																		
PHENOTYPE:8899	HP:0012514	C0023222		10601006																		
PHENOTYPE:8900	HP:0012515	C3279725																				
PHENOTYPE:8901	HP:0012516	C0344882		253513005																		
PHENOTYPE:8902	HP:0012517	C4022869																				
PHENOTYPE:8903	HP:0012518	C4022868																				
PHENOTYPE:8904	HP:0012519	C4020720																				
PHENOTYPE:8905	HP:0012520	C1853618;C4020719																				
PHENOTYPE:8906	HP:0012521	C4021084																				
PHENOTYPE:8907	HP:0012522	C4022867																				
PHENOTYPE:8908	HP:0012523	C3665983																				
PHENOTYPE:8909	HP:0012524	C4022866																				
PHENOTYPE:8910	HP:0012525	C4022865																				
PHENOTYPE:8911	HP:0012526	C4022864																				
PHENOTYPE:8912	HP:0012527	C4022863																				
PHENOTYPE:8913	HP:0012528	C4022862																				
PHENOTYPE:8914	HP:0012529	C4021839																				
PHENOTYPE:8915	HP:0012530	C4022861																				
PHENOTYPE:8916	HP:0012531	C0030193	D010146	22253000																		
PHENOTYPE:8917	HP:0012532	C0150055	D059350	82423001																		
PHENOTYPE:8918	HP:0012533	C0458247	D006930	247404004																		
PHENOTYPE:8919	HP:0012534	C0392699	D010292	279079003																		
PHENOTYPE:8920	HP:0012535	C4021083																				
PHENOTYPE:8921	HP:0012536	C4022860																				
PHENOTYPE:8922	HP:0012537	C0149696		235719002																		
PHENOTYPE:8923	HP:0012538	C0007570;C0850024	D002446	396331005;441831003																		
PHENOTYPE:8924	HP:0012539	C0024305	D008228	118601006;128929007;188675007;1929004																		
PHENOTYPE:8925	HP:0012540	C4022859																				
PHENOTYPE:8926	HP:0012541	C0007722		206200000;83095000																		
PHENOTYPE:8927	HP:0012542	C0263536		30654002																		
PHENOTYPE:8928	HP:0012543	C2721579																				
PHENOTYPE:8929	HP:0012544	C4022858																				
PHENOTYPE:8930	HP:0012545	C4022857																				
PHENOTYPE:8931	HP:0012546	C4022856																				
PHENOTYPE:8932	HP:0012547	C4022855																				
PHENOTYPE:8933	HP:0012548	C4021082																				
PHENOTYPE:8934	HP:0012549	C4022854					C3192															
PHENOTYPE:8935	HP:0012550	C4022853																				
PHENOTYPE:8936	HP:0012551	C4022852																				
PHENOTYPE:8937	HP:0012552	C4022851																				
PHENOTYPE:8938	HP:0012553	C4022850																				
PHENOTYPE:8939	HP:0012554	C4022849																				
PHENOTYPE:8940	HP:0012555	C4021081																				
PHENOTYPE:8941	HP:0012556	C4021080																				
PHENOTYPE:8942	HP:0012557	C4022848																				
PHENOTYPE:8943	HP:0012558	C4022847																				
PHENOTYPE:8944	HP:0012559	C4022846																				
PHENOTYPE:8945	HP:0012560	C4022845																				
PHENOTYPE:8946	HP:0012561	C0345001		253610004																		
PHENOTYPE:8947	HP:0012562	C4022844																				
PHENOTYPE:8948	HP:0012563	C4022843																				
PHENOTYPE:8949	HP:0012564	C4022842																				
PHENOTYPE:8950	HP:0012565	C4021838																				
PHENOTYPE:8951	HP:0012566	C4022841																				
PHENOTYPE:8952	HP:0012567	C4022840																				
PHENOTYPE:8953	HP:0012568	C2025810;C3839997		700327003																		
PHENOTYPE:8954	HP:0012569	C0949173																				
PHENOTYPE:8955	HP:0012570	C0039101	D013584	302851001;63211008																		
PHENOTYPE:8956	HP:0012571	C4021079										"Q62.5 ""Duplication of ureter"""										
PHENOTYPE:8957	HP:0012572	C0221365		49496001								"Q62.5 ""Duplication of ureter"""										
PHENOTYPE:8958	HP:0012573	C4022839																				
PHENOTYPE:8959	HP:0012574	C0545017		125510009																		
PHENOTYPE:8960	HP:0012575	C4022838																				
PHENOTYPE:8961	HP:0012576	C4022837																				
PHENOTYPE:8962	HP:0012577	C3276821																				
PHENOTYPE:8963	HP:0012578	C0017665	D015433	77182004																		
PHENOTYPE:8964	HP:0012579	C0027721	D009402	44785005																		
PHENOTYPE:8965	HP:0012580	C3671880																				
PHENOTYPE:8966	HP:0012581	C0268800;C4022836		77945009																		
PHENOTYPE:8967	HP:0012582	C0431698		204950001																		
PHENOTYPE:8968	HP:0012583	C0431691		204948009																		
PHENOTYPE:8969	HP:0012584	C0431692		268232000																		
PHENOTYPE:8970	HP:0012585	C0341698		197659005																		
PHENOTYPE:8971	HP:0012586	C4022835																				
PHENOTYPE:8972	HP:0012587	C0473237		197941005																		
PHENOTYPE:8973	HP:0012588	C0403397		236381000																		
PHENOTYPE:8974	HP:0012589	C4022834																				
PHENOTYPE:8975	HP:0012590	C3693260																				
PHENOTYPE:8976	HP:0012591	C4022833																				
PHENOTYPE:8977	HP:0012592	C0001925	D000419	274769005																		
PHENOTYPE:8978	HP:0012593	C0445118		264867001																		
PHENOTYPE:8979	HP:0012594	C0730345;C1654921		312975006																		
PHENOTYPE:8980	HP:0012595	C4022832																				
PHENOTYPE:8981	HP:0012596	C4022831																				
PHENOTYPE:8982	HP:0012597	C4022830																				
PHENOTYPE:8983	HP:0012598	C4022829																				
PHENOTYPE:8984	HP:0012599	C4022828																				
PHENOTYPE:8985	HP:0012600	C4022827																				
PHENOTYPE:8986	HP:0012601	C4021078																				
PHENOTYPE:8987	HP:0012602	C4022826																				
PHENOTYPE:8988	HP:0012603	C4022825																				
PHENOTYPE:8989	HP:0012604	C4022824																				
PHENOTYPE:8990	HP:0012605	C3671887																				
PHENOTYPE:8991	HP:0012606	C2748576																				
PHENOTYPE:8992	HP:0012607	C4022823																				
PHENOTYPE:8993	HP:0012608	C2673443																				
PHENOTYPE:8994	HP:0012609	C3203528																				
PHENOTYPE:8995	HP:0012610	C4022822																				
PHENOTYPE:8996	HP:0012612	C4022821																				
PHENOTYPE:8997	HP:0012613	C4022820																				
PHENOTYPE:8998	HP:0012614	C0587955		310439007																		
PHENOTYPE:8999	HP:0012615	C0151990		5277004																		
PHENOTYPE:9000	HP:0012616	C4022819																				
PHENOTYPE:9001	HP:0012617	C4022818																				
PHENOTYPE:9002	HP:0012618	C0041915	D014496	17234001																		
PHENOTYPE:9003	HP:0012619	C4022817																				
PHENOTYPE:9004	HP:0012620	C4022816																				
PHENOTYPE:9005	HP:0012621	C0266225		74829002																		
PHENOTYPE:9006	HP:0012622	C0748318;C1561643	D051436	709044004																		
PHENOTYPE:9007	HP:0012623	C2316401		431855005																		
PHENOTYPE:9008	HP:0012624	C2316786		431856006																		
PHENOTYPE:9009	HP:0012625	C2316787		433144002																		
PHENOTYPE:9010	HP:0012626	C2317473		431857002																		
PHENOTYPE:9011	HP:0012627	C4022815																				
PHENOTYPE:9012	HP:0012628	C4021077																				
PHENOTYPE:9013	HP:0012629	C2939415		116669003																		
PHENOTYPE:9014	HP:0012630	C4022814																				
PHENOTYPE:9015	HP:0012631	C3805899																				
PHENOTYPE:9016	HP:0012632	C0520999		24075007													"0005257 ""Abnormal intraocular pressure"""					
PHENOTYPE:9017	HP:0012633	C3805901																				
PHENOTYPE:9018	HP:0012634	C4022813																				
PHENOTYPE:9019	HP:0012635	C4022812																				
PHENOTYPE:9020	HP:0012636	C0035328	D012170	46085004																		
PHENOTYPE:9021	HP:0012637	C2673441																				
PHENOTYPE:9022	HP:0012638	C4022811																				
PHENOTYPE:9023	HP:0012639	C4022810				4135;4300																
PHENOTYPE:9024	HP:0012640	C4022809																				
PHENOTYPE:9025	HP:0012641	C0456892		167714004;277657001																		
PHENOTYPE:9026	HP:0012642	C4022808																				
PHENOTYPE:9027	HP:0012643	C4022807																				
PHENOTYPE:9028	HP:0012644	C4022806																				
PHENOTYPE:9029	HP:0012645	C2675074																				
PHENOTYPE:9030	HP:0012646	C0520578		21779006																		
PHENOTYPE:9031	HP:0012647	C4022805																				
PHENOTYPE:9032	HP:0012648	C4022804																				
PHENOTYPE:9033	HP:0012649	C4022803																				
PHENOTYPE:9034	HP:0012650	C3279675																				
PHENOTYPE:9035	HP:0012651	C0877217																				
PHENOTYPE:9036	HP:0012652	C0004099	D001250	31387002																		
PHENOTYPE:9037	HP:0012653	C0038218	D013224	708090002																		
PHENOTYPE:9038	HP:0012654	C4022802																				
PHENOTYPE:9039	HP:0012655	C4022801																				
PHENOTYPE:9040	HP:0012656	C4022800																				
