ID_OREGANO:6060	SIDER	NAME
SIDE_EFFECT:1851	C0259799	Punctate keratitis
SIDE_EFFECT:1852	C2973529	Leukocytoclastic vasculitis
SIDE_EFFECT:1853	C3665444	Neutrophilia
SIDE_EFFECT:1854	C0032914	Pre-eclampsia
SIDE_EFFECT:1855	C0032989	Multiple pregnancy
SIDE_EFFECT:1856	C0040584	Tracheitis
SIDE_EFFECT:1857	C0085128	Cardiac output increased
SIDE_EFFECT:1858	C0221045	Cardiac failure high output
SIDE_EFFECT:1859	C0151596	Tongue discolouration
SIDE_EFFECT:1860	C0221490	Epigastric distress
SIDE_EFFECT:1861	C0232197	Cardiac fibrillation
SIDE_EFFECT:1862	C0234373	Tremor fine
SIDE_EFFECT:1863	C0235082	Tremor muscle
SIDE_EFFECT:1864	C0235108	Feeling tense
SIDE_EFFECT:1865	C0235746	Saliva altered
SIDE_EFFECT:1866	C0235906	Bronchospasm aggravated
SIDE_EFFECT:1867	C0236072	Bronchospasm paradoxical
SIDE_EFFECT:1868	C0239842	Tremor of hands
SIDE_EFFECT:1869	C0410918	Tachycardia foetal
SIDE_EFFECT:1870	C0700361	Emotional distress
SIDE_EFFECT:1871	C0853908	Oropharyngeal swelling
SIDE_EFFECT:1872	C0863093	Cold symptoms
SIDE_EFFECT:1873	C1145628	Unspecified disorder of autonomic nervous system
SIDE_EFFECT:1874	C0259749	Autonomic neuropathy
SIDE_EFFECT:1875	C1258192	Vascular resistance systemic
SIDE_EFFECT:1876	C0855329	Electrocardiogram change
SIDE_EFFECT:1877	C0026113	Miliaria
SIDE_EFFECT:1878	C0175167	Acneiform eruption
SIDE_EFFECT:1879	C0234894	Dermatitis acneiform
SIDE_EFFECT:1880	C0263449	Dermatitis perioral
SIDE_EFFECT:1881	C0001349	Acute phase reaction
SIDE_EFFECT:1882	C0014583	Episcleritis
SIDE_EFFECT:1883	C0014852	Oesophageal disorder
SIDE_EFFECT:1884	C0015802	Femur fracture
SIDE_EFFECT:1885	C0020438	Hypercalciuria
SIDE_EFFECT:1886	C0026636	Oral disorder
SIDE_EFFECT:1887	C0029434	Osteogenesis imperfecta
SIDE_EFFECT:1888	C0029443	Osteomyelitis
SIDE_EFFECT:1889	C0162386	Femur fracture subtrochanteric
SIDE_EFFECT:1890	C0272753	Femur shaft fracture
SIDE_EFFECT:1891	C0341117	Esophageal erosions
SIDE_EFFECT:1892	C0267055	Erosive oesophagitis
SIDE_EFFECT:1893	C0743575	Oesophageal irritation
SIDE_EFFECT:1894	C1442968	Anastomotic ulcer
SIDE_EFFECT:1895	C2711248	Osteonecrosis of jaw
SIDE_EFFECT:1896	C3495947	Atypical stress fracture
SIDE_EFFECT:1897	C3495700	Atypical fracture
SIDE_EFFECT:1898	C0013608	Oedema due to cardiac disease
SIDE_EFFECT:1899	C0026205	Miosis
SIDE_EFFECT:1900	C0277885	Blood pressure systolic decreased
SIDE_EFFECT:1901	C0277890	Blood pressure diastolic decreased
SIDE_EFFECT:1902	C0549346	Ischial neuralgia
SIDE_EFFECT:1903	C0549356	Inflicted injury
SIDE_EFFECT:1904	C0549374	Lumbar disc lesion
SIDE_EFFECT:1905	C0158252	Intervertebral disc disorder
SIDE_EFFECT:1906	C0860204	Cholestatic liver disease
SIDE_EFFECT:1907	C1688637	Intraoperative floppy iris syndrome
SIDE_EFFECT:1908	C1735601	Floppy iris syndrome
SIDE_EFFECT:1909	C0005699	Blast cell crisis
SIDE_EFFECT:1910	C0020981	Angioimmunoblastic T-cell lymphoma
SIDE_EFFECT:1911	C0021364	Infertility male
SIDE_EFFECT:1912	C0022081	Iritis
SIDE_EFFECT:1913	C0024282	Lymphocytosis
SIDE_EFFECT:1914	C0038220	Status epilepticus
SIDE_EFFECT:1915	C0038238	Steatorrhoea
SIDE_EFFECT:1916	C0043049	Water intoxication
SIDE_EFFECT:1917	C0085684	Footdrop
SIDE_EFFECT:1918	C0270810	Peroneal nerve palsy
SIDE_EFFECT:1919	C0151436	Allergic cutaneous angiitis
SIDE_EFFECT:1920	C0151613	Electrolyte abnormality
SIDE_EFFECT:1921	C0853748	Blood electrolytes abnormal
SIDE_EFFECT:1922	C0233931	Nocturnal emission
SIDE_EFFECT:1923	C0234533	Convulsions generalised
SIDE_EFFECT:1924	C0240925	Salivary gland swelling
SIDE_EFFECT:1925	C0020569	Salivary gland enlargement
SIDE_EFFECT:1926	C0243065	Aplasia
SIDE_EFFECT:1927	C0267940	Pancreatitis haemorrhagic
SIDE_EFFECT:1928	C0476486	Generalized lymphadenopathy
SIDE_EFFECT:1929	C0521464	Skin oedema
SIDE_EFFECT:1930	C0553548	Angiitis necrotising
SIDE_EFFECT:1931	C0856069	Vasculitis gastrointestinal
SIDE_EFFECT:1932	C2712871	Gout attack
SIDE_EFFECT:1933	C0020635	Hypopituitarism
SIDE_EFFECT:1934	C0021933	Intussusception
SIDE_EFFECT:1935	C0221170	Muscle stiffness
SIDE_EFFECT:1936	C0235620	Haemorrhage urinary tract
SIDE_EFFECT:1937	C0267166	Gastroduodenitis
SIDE_EFFECT:1938	C0281825	Dysequilibrium
SIDE_EFFECT:1939	C0522245	Feeling hot and cold
SIDE_EFFECT:1940	C0549385	Feeling of body temperature change
SIDE_EFFECT:1941	C0863090	Allergic skin reaction
SIDE_EFFECT:1942	C0920157	Mesenteric ischemia
SIDE_EFFECT:1943	C2004435	Intestinal ischaemia
SIDE_EFFECT:1944	C1142335	Bilirubin abnormal
SIDE_EFFECT:1945	C1142015	Blood bilirubin abnormal
SIDE_EFFECT:1946	C1264613	Gastrointestinal infection
SIDE_EFFECT:1947	C2607914	Rhinitis allergic
SIDE_EFFECT:1948	C0015726	Fear
SIDE_EFFECT:1949	C0020514	Hyperprolactinaemia
SIDE_EFFECT:1950	C0026838	Muscle spasticity
SIDE_EFFECT:1951	C0030319	Panic disorder
SIDE_EFFECT:1952	C0037315	Sleep apnoea syndrome
SIDE_EFFECT:1953	C0221100	Hangover
SIDE_EFFECT:1954	C0233796	Amnesia transient
SIDE_EFFECT:1955	C0233844	Clumsiness
SIDE_EFFECT:1956	C0235097	Withdrawal seizures
SIDE_EFFECT:1957	C0234547	Drug withdrawal convulsions
SIDE_EFFECT:1958	C0235295	Abdominal distress
SIDE_EFFECT:1959	C0392702	Abnormal involuntary movements
SIDE_EFFECT:1960	C0424230	Psychomotor retardation
SIDE_EFFECT:1961	C0424296	Disinhibition
SIDE_EFFECT:1962	C0455204	Homicidal ideation
SIDE_EFFECT:1963	C0522042	Loss of control of legs
SIDE_EFFECT:1964	C0522165	Feeling of relaxation
SIDE_EFFECT:1965	C0522172	Feeling drunk
SIDE_EFFECT:1966	C0542313	Sleep talking
SIDE_EFFECT:1967	C0546947	Choking sensation
SIDE_EFFECT:1968	C0740858	Substance abuse
SIDE_EFFECT:1969	C0859023	Talkativeness
SIDE_EFFECT:1970	C3248383	Logorrhoea
SIDE_EFFECT:1971	C0920289	Sluggishness
SIDE_EFFECT:1972	C0025362	Mental retardation
SIDE_EFFECT:1973	C0027849	Neuroleptic malignant syndrome
SIDE_EFFECT:1974	C0030662	Pathological gambling
SIDE_EFFECT:1975	C0085637	Oculogyric crisis
SIDE_EFFECT:1976	C0085642	Livedo reticularis
SIDE_EFFECT:1977	C0233479	Elevated mood
SIDE_EFFECT:1978	C0262576	Nerve paralysis
SIDE_EFFECT:1979	C0264490	Acute respiratory failure
SIDE_EFFECT:1980	C0312420	Hypersexuality
SIDE_EFFECT:1981	C0854212	Subepithelial opacities
SIDE_EFFECT:1982	C0039446	Telangiectasia
SIDE_EFFECT:1983	C0271738	Secondary adrenocortical insufficiency
SIDE_EFFECT:1984	C0024530	Malaria
SIDE_EFFECT:1985	C0026976	Myelitis transverse
SIDE_EFFECT:1986	C0151705	Retroperitoneal haemorrhage
SIDE_EFFECT:1987	C0232808	Shutdown renal
SIDE_EFFECT:1988	C0233715	Speech impairment NOS
SIDE_EFFECT:1989	C0271240	Blindness unilateral
SIDE_EFFECT:1990	C0271298	Chemosis
SIDE_EFFECT:1991	C0151601	Conjunctival oedema
SIDE_EFFECT:1992	C0743323	Acute dyspnea
SIDE_EFFECT:1993	C0853800	Contrast media reaction
SIDE_EFFECT:1994	C0857353	Hypotensive
SIDE_EFFECT:1995	C1328539	Reflex tachycardia
SIDE_EFFECT:1996	C0020626	Hypoparathyroidism
SIDE_EFFECT:1997	C0521465	Toxic skin eruption
SIDE_EFFECT:1998	C0595882	Serum calcium decreased
SIDE_EFFECT:1999	C3665346	Unspecified visual loss
SIDE_EFFECT:2000	C0001623	Adrenal insufficiency
SIDE_EFFECT:2001	C0034013	Precocious puberty
SIDE_EFFECT:2002	C0042380	Vascular resistance
SIDE_EFFECT:2003	C0042755	Virilism
SIDE_EFFECT:2004	C0744727	Haematocrit decreased
SIDE_EFFECT:2005	C0152165	Persistent vomiting
SIDE_EFFECT:2006	C0221158	Multifocal atrial tachycardia
SIDE_EFFECT:2007	C0546959	Atrial tachycardia
SIDE_EFFECT:2008	C0270611	Brain injury
SIDE_EFFECT:2009	C0948268	Haemodynamic instability
SIDE_EFFECT:2010	C1140716	Hypoxic-ischaemic encephalopathy
SIDE_EFFECT:2011	C1963951	Acute overdose
SIDE_EFFECT:2012	C0029944	Overdose
SIDE_EFFECT:2013	C0007758	Cerebellar ataxia
SIDE_EFFECT:2014	C0014534	Epididymitis
SIDE_EFFECT:2015	C0018188	Granuloma
SIDE_EFFECT:2016	C0019187	Hepatitis alcoholic
SIDE_EFFECT:2017	C0022581	Acquired keratoderma
SIDE_EFFECT:2018	C0022661	Renal failure chronic
SIDE_EFFECT:2019	C0023211	Bundle branch block left
SIDE_EFFECT:2020	C0024437	Macular degeneration
SIDE_EFFECT:2021	C0027868	Neuromyopathy
SIDE_EFFECT:2022	C0029132	Optic nerve disorder
SIDE_EFFECT:2023	C0030591	Paroxysmal ventricular tachycardia
SIDE_EFFECT:2024	C0032231	Pleurisy
SIDE_EFFECT:2025	C0040137	Thyroid nodule
SIDE_EFFECT:2026	C0040136	Thyroid neoplasm
SIDE_EFFECT:2027	C0085786	Hamman-Rich syndrome
SIDE_EFFECT:2028	C1279945	Acute interstitial pneumonitis
SIDE_EFFECT:2029	C1800706	Idiopathic pulmonary fibrosis
SIDE_EFFECT:2030	C0149881	Epididymo-orchitis
SIDE_EFFECT:2031	C0029191	Orchitis
SIDE_EFFECT:2032	C0151859	Polyserositis
SIDE_EFFECT:2033	C0151878	Electrocardiogram QT prolonged
SIDE_EFFECT:2034	C0152081	Pustular psoriasis
SIDE_EFFECT:2035	C0155118	Corneal degeneration
SIDE_EFFECT:2036	C0159039	Spontaneous bruising
SIDE_EFFECT:2037	C0162281	Corneal deposits
SIDE_EFFECT:2038	C0231303	Distress
SIDE_EFFECT:2039	C0234133	Extrapyramidal symptoms
SIDE_EFFECT:2040	C0235270	Keratopathy
SIDE_EFFECT:2041	C0238796	Bone marrow granuloma
SIDE_EFFECT:2042	C0242770	Bronchiolitis obliterans with organizing pneumonia
SIDE_EFFECT:2043	C0264383	Organising pneumonia
SIDE_EFFECT:2044	C0264893	Nodal arrhythmia
SIDE_EFFECT:2045	C0270922	Demyelinating polyneuropathy
SIDE_EFFECT:2046	C0340861	Pulseless electrical activity
SIDE_EFFECT:2047	C0341439	Chronic liver disease
SIDE_EFFECT:2048	C0344432	Multifocal ventricular tachycardia
SIDE_EFFECT:2049	C0348024	Dysfunction thyroid
SIDE_EFFECT:2050	C0427086	Movements involuntary
SIDE_EFFECT:2051	C0581386	Chronic anxiety
SIDE_EFFECT:2052	C0586553	Thyrotropin high
SIDE_EFFECT:2053	C0853019	Blood thyroid stimulating hormone increased
SIDE_EFFECT:2054	C0745754	Hepatic granuloma
SIDE_EFFECT:2055	C0852879	Pulmonary alveolar haemorrhage
SIDE_EFFECT:2056	C0857576	Thyroid function abnormal
SIDE_EFFECT:2057	C0476414	Thyroid function test abnormal
SIDE_EFFECT:2058	C0861171	Gritty feeling in eyes
SIDE_EFFECT:2059	C0920171	Foreign body sensation in eyes
SIDE_EFFECT:2060	C0948595	Ocular discomfort
SIDE_EFFECT:2061	C1112256	Peripheral sensorimotor neuropathy
SIDE_EFFECT:2062	C1442835	Solar dermatitis
SIDE_EFFECT:2063	C1510497	Lenticular opacities
SIDE_EFFECT:2064	C1527407	Eosinophilic pneumonia
SIDE_EFFECT:2065	C2363809	Incessant ventricular tachycardia
SIDE_EFFECT:2066	C0011071	Sudden death
SIDE_EFFECT:2067	C1457883	Aggressive reaction
SIDE_EFFECT:2068	C1735368	Acute dystonia
SIDE_EFFECT:2069	C0030446	Ileus paralytic
SIDE_EFFECT:2070	C0151480	Antinuclear antibody positive
SIDE_EFFECT:2071	C0152198	Accommodation disorder
SIDE_EFFECT:2072	C0235293	Taste peculiar
SIDE_EFFECT:2073	C0235347	Black hairy tongue
SIDE_EFFECT:2074	C0264886	Conduction disorder
SIDE_EFFECT:2075	C0392676	Hyperpyrexia
SIDE_EFFECT:2076	C0424823	Parotid swelling
SIDE_EFFECT:2077	C0341047	Parotid gland enlargement
SIDE_EFFECT:2078	C0855333	Electrocardiogram QT corrected interval prolonged
SIDE_EFFECT:2079	C0024117	Chronic obstructive pulmonary disease
SIDE_EFFECT:2080	C0085129	Bronchial hyperreactivity
SIDE_EFFECT:2081	C0043349	Xerophthalmia
SIDE_EFFECT:2082	C0234987	Dizziness postural
SIDE_EFFECT:2083	C0235848	Skin cold clammy
SIDE_EFFECT:2084	C0221345	Nail discolouration
SIDE_EFFECT:2085	C0546956	Onychoclasis
SIDE_EFFECT:2086	C0001416	Adenitis
SIDE_EFFECT:2087	C0024205	Lymphadenitis
SIDE_EFFECT:2088	C0085611	Atrial arrhythmia
SIDE_EFFECT:2089	C0428974	Arrhythmia supraventricular
SIDE_EFFECT:2090	C0426584	Appetite exaggerated
SIDE_EFFECT:2091	C0006848	Mucocutaneous candidiasis
SIDE_EFFECT:2092	C0038826	Superinfection
SIDE_EFFECT:2093	C0040434	Tooth discolouration
SIDE_EFFECT:2094	C0085819	Antibiotic associated colitis
SIDE_EFFECT:2095	C0238106	Clostridium difficile colitis
SIDE_EFFECT:2096	C0151565	Hemorrhagic colitis
SIDE_EFFECT:2097	C0151623	Enterocolitis haemorrhagic
SIDE_EFFECT:2098	C0751494	Convulsive seizure
SIDE_EFFECT:2099	C1257843	Pseudomembranous colitis
SIDE_EFFECT:2100	C1736172	Acute cytolytic hepatitis
SIDE_EFFECT:2101	C0740651	Abdominal symptom
SIDE_EFFECT:2102	C2939103	Perioral paraesthesia
SIDE_EFFECT:2103	C0522153	Urine color abnormal
SIDE_EFFECT:2104	C0541832	Chromaturia
SIDE_EFFECT:2105	C0020542	Pulmonary hypertension
SIDE_EFFECT:2106	C0023473	Chronic myeloid leukaemia
SIDE_EFFECT:2107	C0032463	Polycythaemia vera
SIDE_EFFECT:2108	C0040028	Essential thrombocythaemia
SIDE_EFFECT:2109	C0857361	Headache occurring
SIDE_EFFECT:2110	C0019557	Hip fracture
SIDE_EFFECT:2111	C0034152	Henoch-Schonlein purpura
SIDE_EFFECT:2112	C0151547	Cataract specified
SIDE_EFFECT:2113	C0154251	Lipid metabolism disorder
SIDE_EFFECT:2114	C0158328	Trigger finger
SIDE_EFFECT:2115	C0241633	Vaginal dryness
SIDE_EFFECT:2116	C0520589	Vulvovaginal dryness
SIDE_EFFECT:2117	C0521170	Osteoporotic fracture
SIDE_EFFECT:2118	C0549399	Low density lipoprotein increased
SIDE_EFFECT:2119	C0595929	Cholesterol serum elevated
SIDE_EFFECT:2120	C0595930	Blood cholesterol increased
SIDE_EFFECT:2121	C0853891	Tumour flare
SIDE_EFFECT:2122	C0857496	Thromboembolic event
SIDE_EFFECT:2123	C0877035	Oestrogenic effect
SIDE_EFFECT:2124	C1522133	High cholesterol
SIDE_EFFECT:2125	C1527411	Retinal vein thrombosis
SIDE_EFFECT:2126	C0853008	Parkinson's disease aggravated
SIDE_EFFECT:2127	C0030567	Parkinson's disease
SIDE_EFFECT:2128	C0005743	Blepharoconjunctivitis
SIDE_EFFECT:2129	C0005745	Eyelid ptosis
SIDE_EFFECT:2130	C0005747	Blepharospasm
SIDE_EFFECT:2131	C0015423	Eyelid disorder
SIDE_EFFECT:2132	C0042420	Syncope vasovagal
SIDE_EFFECT:2133	C0234665	Eyelid retraction
SIDE_EFFECT:2134	C0239454	Erythema of eyelid
SIDE_EFFECT:2135	C0392163	Corneal erosion
SIDE_EFFECT:2136	C0423006	Eye discharge
SIDE_EFFECT:2137	C0423232	Corneal staining
SIDE_EFFECT:2138	C0855704	Vital dye staining cornea present
SIDE_EFFECT:2139	C0743680	Eye oedema
SIDE_EFFECT:2140	C0853336	Corneal infiltrates
SIDE_EFFECT:2141	C0859253	Microhemorrhage
SIDE_EFFECT:2142	C0860499	Conjunctival follicles
SIDE_EFFECT:2143	C0948294	Eyelid margin crusting
SIDE_EFFECT:2144	C0948786	Blanching
SIDE_EFFECT:2145	C0002965	Angina unstable
SIDE_EFFECT:2146	C0151661	Peripheral gangrene
SIDE_EFFECT:2147	C0151814	Coronary artery occlusion
SIDE_EFFECT:2148	C3160770	Minor bleed
SIDE_EFFECT:2149	C0008049	Varicella
SIDE_EFFECT:2150	C0019087	Haemorrhagic disorder
SIDE_EFFECT:2151	C0035400	Reye's syndrome
SIDE_EFFECT:2152	C0235283	Ear buzzing
SIDE_EFFECT:2153	C0268030	Acidemia
SIDE_EFFECT:2154	C0857177	Arthritic pains
SIDE_EFFECT:2155	C0008372	Cholestasis intrahepatic
SIDE_EFFECT:2156	C0018816	Cardiac septal defect
SIDE_EFFECT:2157	C0018818	Ventricular septal defect
SIDE_EFFECT:2158	C0023212	Left ventricular failure
SIDE_EFFECT:2159	C0026266	Mitral valve incompetence
SIDE_EFFECT:2160	C0037052	Sick sinus syndrome
SIDE_EFFECT:2161	C0038218	Status asthmaticus
SIDE_EFFECT:2162	C0221155	Systolic hypertension
SIDE_EFFECT:2163	C0235763	Psoriasis flare-up
SIDE_EFFECT:2164	C0948369	Myocardial reinfarction
SIDE_EFFECT:2165	C1610080	ANA increased
SIDE_EFFECT:2166	C1610056	Antinuclear antibody increased
SIDE_EFFECT:2167	C0014335	Enteritis
SIDE_EFFECT:2168	C0015469	Facial paralysis
SIDE_EFFECT:2169	C0919980	VIIth nerve paralysis
SIDE_EFFECT:2170	C0027080	Myoglobinuria
SIDE_EFFECT:2171	C0853875	Myoglobin urine present
SIDE_EFFECT:2172	C0034951	Refraction disorder
SIDE_EFFECT:2173	C0039520	Tenosynovitis
SIDE_EFFECT:2174	C0040485	Torticollis
SIDE_EFFECT:2175	C0151824	Biliary colic
SIDE_EFFECT:2176	C0158350	Tendinous contracture
SIDE_EFFECT:2177	C0240291	Mg reduced
SIDE_EFFECT:2178	C0853750	Blood magnesium decreased
SIDE_EFFECT:2179	C0242979	Muscle fatigue
SIDE_EFFECT:2180	C0281913	Muscle swelling
SIDE_EFFECT:2181	C0542476	Forgetfulness
SIDE_EFFECT:2182	C0553692	Haemorrhagic stroke
SIDE_EFFECT:2183	C0555120	White blood cells urine positive
SIDE_EFFECT:2184	C0948008	Ischaemic stroke
SIDE_EFFECT:2185	C3267047	Immune-mediated necrotising myopathy
SIDE_EFFECT:2186	C0002886	Anaemia macrocytic
SIDE_EFFECT:2187	C0016579	Formication
SIDE_EFFECT:2188	C0020510	Nodular regenerative hyperplasia
SIDE_EFFECT:2189	C0024314	Lymphoproliferative disorder
SIDE_EFFECT:2190	C0549463	X-linked lymphoproliferative syndrome
SIDE_EFFECT:2191	C0025202	Malignant melanoma
SIDE_EFFECT:2192	C0030343	Panuveitis
SIDE_EFFECT:2193	C0030781	Peliosis hepatis
SIDE_EFFECT:2194	C0542035	Hypoplasia erythroid
SIDE_EFFECT:2195	C0851140	Cervix carcinoma stage 0
SIDE_EFFECT:2196	C0007868	Cervical dysplasia
SIDE_EFFECT:2197	C1261473	Sarcoma
SIDE_EFFECT:2198	C1333984	Hepatosplenic T-cell lymphoma
SIDE_EFFECT:2199	C0022073	Iridocyclitis
SIDE_EFFECT:2200	C0042900	Vitiligo
SIDE_EFFECT:2201	C0263383	Keratosis pilaris
SIDE_EFFECT:2202	C1527358	Phototoxicity
SIDE_EFFECT:2203	C0003126	Anosmia
SIDE_EFFECT:2204	C0003873	Rheumatoid arthritis
SIDE_EFFECT:2205	C0015393	Congenital eye disorder
SIDE_EFFECT:2206	C0015395	Eye burns
SIDE_EFFECT:2207	C0235290	Taste bitter
SIDE_EFFECT:2208	C0235761	Nasal septum perforation
SIDE_EFFECT:2209	C0236053	Mucosal ulceration
SIDE_EFFECT:2210	C0344357	Nocturnal dyspnoea
SIDE_EFFECT:2211	C0542101	Nasal burning
SIDE_EFFECT:2212	C0562057	Burning in throat
SIDE_EFFECT:2213	C0858600	Taste sweet
SIDE_EFFECT:2214	C1112369	Paranasal sinus hypersecretion
SIDE_EFFECT:2215	C0001175	Acquired immunodeficiency syndrome
SIDE_EFFECT:2216	C0032529	Genetic polymorphism
SIDE_EFFECT:2217	C0034194	Pyloric stenosis
SIDE_EFFECT:2218	C0043167	Pertussis
SIDE_EFFECT:2219	C0085393	Immunocompromised
SIDE_EFFECT:2220	C0162119	Haemoglobin decreased
SIDE_EFFECT:2221	C0750857	Alkaline phosphatase serum increased
SIDE_EFFECT:2222	C0850569	Allergic rash
SIDE_EFFECT:2223	C0860866	Potassium low
SIDE_EFFECT:2224	C0860871	Sodium decreased
SIDE_EFFECT:2225	C1112709	Unspecified non-gonococcal urethritis (NGU)
SIDE_EFFECT:2226	C0041976	Urethritis
SIDE_EFFECT:2227	C1262006	Sinusitis bacterial
SIDE_EFFECT:2228	C1262760	Drug-induced hepatitis
SIDE_EFFECT:2229	C0860207	Drug-induced liver injury
SIDE_EFFECT:2230	C2363980	Cross resistance
SIDE_EFFECT:2231	C0853847	Pathogen resistance
SIDE_EFFECT:2232	C0239113	Coombs test positive
SIDE_EFFECT:2233	C0262662	Ventricular bigeminy
SIDE_EFFECT:2234	C0013363	Dysautonomia
SIDE_EFFECT:2235	C0262385	Autonomic nervous system imbalance
SIDE_EFFECT:2236	C0020701	Hysteria
SIDE_EFFECT:2237	C0009946	Conversion disorder
SIDE_EFFECT:2238	C0151810	Lack of drug effect
SIDE_EFFECT:2239	C0151818	Opisthotonus
SIDE_EFFECT:2240	C0151934	Hypogeusia
SIDE_EFFECT:2241	C0231365	Urination impaired
SIDE_EFFECT:2242	C0235439	Ankle edema
SIDE_EFFECT:2243	C0259768	Wound dehiscence
SIDE_EFFECT:2244	C0392674	Exhaustion
SIDE_EFFECT:2245	C0426390	Bladder spasm
SIDE_EFFECT:2246	C1321898	Blood in stool
SIDE_EFFECT:2247	C0001622	Hyperadrenocorticism
SIDE_EFFECT:2248	C0010481	Cushing's syndrome
SIDE_EFFECT:2249	C0919659	Oropharyngeal candidiasis
SIDE_EFFECT:2250	C0035457	Perennial allergic rhinitis
SIDE_EFFECT:2251	C0848309	Rhinitis perennial
SIDE_EFFECT:2252	C0264268	Nasal septum ulceration
SIDE_EFFECT:2253	C0276680	Candida albicans infection
SIDE_EFFECT:2254	C0030807	Pemphigus
SIDE_EFFECT:2255	C0398370	Lipoedema
SIDE_EFFECT:2256	C0541923	Lip oedema
SIDE_EFFECT:2257	C0948050	Small bowel angioedema
SIDE_EFFECT:2258	C0019151	Hepatic encephalopathy
SIDE_EFFECT:2259	C0020599	Hypocalciuria
SIDE_EFFECT:2260	C0877717	Burning mouth
SIDE_EFFECT:2261	C0149526	Allergic urticaria
SIDE_EFFECT:2262	C0018843	Heat stroke
SIDE_EFFECT:2263	C0233763	Hallucination, visual
SIDE_EFFECT:2264	C0587054	Numbness in fingers
SIDE_EFFECT:2265	C2939094	Skin sensitisation
SIDE_EFFECT:2266	C0005697	Neurogenic bladder
SIDE_EFFECT:2267	C0024198	Lyme disease
SIDE_EFFECT:2268	C0031111	Periostitis
SIDE_EFFECT:2269	C0035021	Relapsing fever
SIDE_EFFECT:2270	C0040414	Tongue hairy
SIDE_EFFECT:2271	C0239276	Eosinophiluria
SIDE_EFFECT:2272	C0239375	Numbness of limbs
SIDE_EFFECT:2273	C0520736	Coombs positive haemolytic anaemia
SIDE_EFFECT:2274	C0541766	Aggravation of existing disorder
SIDE_EFFECT:2275	C0595879	Sodium high
SIDE_EFFECT:2276	C0595878	Blood sodium increased
SIDE_EFFECT:2277	C0679429	Platelet dysfunction
SIDE_EFFECT:2278	C1167750	Hoigne's syndrome
SIDE_EFFECT:2279	C0240211	Lip swelling
SIDE_EFFECT:2280	C0155626	Acute myocardial infarction
SIDE_EFFECT:2281	C0007194	Hypertrophic cardiomyopathy
SIDE_EFFECT:2282	C0015407	Eye infection viral
SIDE_EFFECT:2283	C0024032	Birth weight low
SIDE_EFFECT:2284	C1963897	Low birth weight baby
SIDE_EFFECT:2285	C0026846	Muscle atrophy
SIDE_EFFECT:2286	C0027543	Necrosis ischaemic
SIDE_EFFECT:2287	C0035344	Retinopathy of prematurity
SIDE_EFFECT:2288	C0041296	Tuberculosis
SIDE_EFFECT:2289	C0239295	Oesophageal candidiasis
SIDE_EFFECT:2290	C0410198	Proximal myopathy
SIDE_EFFECT:2291	C0423273	Scleral thinning
SIDE_EFFECT:2292	C0856808	Polymorphonuclear leukocytosis
SIDE_EFFECT:2293	C0858617	Posterior subcapsular cataract
SIDE_EFFECT:2294	C0003079	Pupils unequal
SIDE_EFFECT:2295	C0004095	Asthenopia
SIDE_EFFECT:2296	C0009759	Conjunctival disorder
SIDE_EFFECT:2297	C0030332	Panophthalmitis
SIDE_EFFECT:2298	C0040156	Thyrotoxicosis
SIDE_EFFECT:2299	C0235901	Lacrimation abnormal NOS
SIDE_EFFECT:2300	C0242461	Purpura non-thrombocytopenic
SIDE_EFFECT:2301	C0264714	Cardiac failure acute
SIDE_EFFECT:2302	C0497201	Abnormal sensation in eye
SIDE_EFFECT:2303	C0859996	Corneal sensitivity decreased
SIDE_EFFECT:2304	C0854097	Hypoaesthesia eye
SIDE_EFFECT:2305	C0860645	Bizarre dreams
SIDE_EFFECT:2306	C1305875	Fibroadenosis of breast
SIDE_EFFECT:2307	C0178421	Fibroadenoma of breast
SIDE_EFFECT:2308	C0151463	Breast abscess
SIDE_EFFECT:2309	C0155365	Vitreous disorder
SIDE_EFFECT:2310	C0232693	Borborygmi
SIDE_EFFECT:2311	C0151544	Gastrointestinal carcinoma
SIDE_EFFECT:2312	C0162316	Iron deficiency anaemia
SIDE_EFFECT:2313	C0558148	Yellow skin
SIDE_EFFECT:2314	C2242708	Hypertransaminasaemia
SIDE_EFFECT:2315	C0948733	Abdominal spasm
SIDE_EFFECT:2316	C0159066	Abdominal rigidity
SIDE_EFFECT:2317	C0011644	Scleroderma
SIDE_EFFECT:2318	C0152169	Renal colic
SIDE_EFFECT:2319	C0235296	Epigastric pain not food-related
SIDE_EFFECT:2320	C0235492	Raynaud-like disorder
SIDE_EFFECT:2321	C0034735	Raynaud's phenomenon
SIDE_EFFECT:2322	C0235522	Vein disorder
SIDE_EFFECT:2323	C0235560	Respiratory tract haemorrhage
SIDE_EFFECT:2324	C0235822	Overdose effect
SIDE_EFFECT:2325	C0268104	Purine metabolism disorder
SIDE_EFFECT:2326	C0813230	Serum triglycerides increased
SIDE_EFFECT:2327	C2939062	Respiratory tract oedema
SIDE_EFFECT:2328	C0235462	Anginal attack
SIDE_EFFECT:2329	C3160766	Supine hypotension
SIDE_EFFECT:2330	C0265072	Inferior vena cava syndrome
SIDE_EFFECT:2331	C0009766	Conjunctivitis allergic
SIDE_EFFECT:2332	C0020302	Developmental glaucoma
SIDE_EFFECT:2333	C0035854	Rosacea
SIDE_EFFECT:2334	C0042165	Anterior uveitis
